gene_id_x,snp_count,exon_length,snp_density,gene_id_norm_x,gene_id_mapped,gene_id_y,expression,gene_id_norm_y
rna-NM_001298077.1,341,4521,0.07542579075425791,NM_001298077,FBgn0025800,FBgn0025800,91.46640316205534,FBgn0025800
rna-NM_078524.4,264,3171,0.08325449385052035,NM_078524,FBgn0025800,FBgn0025800,91.46640316205534,FBgn0025800
rna-NM_001298078.1,75,1286,0.0583203732503888,NM_001298078,FBgn0030006,FBgn0030006,8.0,FBgn0030006
rna-NM_132219.2,58,1056,0.054924242424242424,NM_132219,FBgn0030006,FBgn0030006,8.0,FBgn0030006
rna-NM_132220.4,127,1699,0.07474985285462037,NM_132220,FBgn0030007,FBgn0030007,8.7893280632411,FBgn0030007
rna-NM_132221.4,88,2017,0.0436291522062469,NM_132221,FBgn0030008,FBgn0030008,16.113043478260845,FBgn0030008
rna-NM_132223.4,81,1836,0.04411764705882353,NM_132223,FBgn0030010,FBgn0030010,25.569565217391336,FBgn0030010
rna-NM_001272395.1,81,1830,0.04426229508196721,NM_001272395,FBgn0030010,FBgn0030010,25.569565217391336,FBgn0030010
rna-NM_132225.2,83,1586,0.05233291298865069,NM_132225,FBgn0030012,FBgn0030012,3.8264822134387426,FBgn0030012
rna-NM_078525.4,106,2788,0.03802008608321377,NM_078525,FBgn0265464,FBgn0265464,17.952569169960473,FBgn0265464
rna-NM_001298079.1,82,1543,0.053143227478937134,NM_001298079,FBgn0030013,FBgn0030013,12.88498023715413,FBgn0030013
rna-NM_132226.3,63,1212,0.05198019801980198,NM_132226,FBgn0030013,FBgn0030013,12.88498023715413,FBgn0030013
rna-NM_001298080.1,323,4294,0.0752212389380531,NM_001298080,FBgn0030017,FBgn0030017,1.1015810276679825,FBgn0030017
rna-NM_132229.2,226,2980,0.07583892617449664,NM_132229,FBgn0030017,FBgn0030017,1.1015810276679825,FBgn0030017
rna-NM_001272396.1,226,2980,0.07583892617449664,NM_001272396,FBgn0030017,FBgn0030017,1.1015810276679825,FBgn0030017
rna-NM_001201630.2,416,5594,0.07436539149088309,NM_001201630,FBgn0030018,FBgn0030018,164.4822134387352,FBgn0030018
rna-NM_001201631.2,377,4945,0.0762386248736097,NM_001201631,FBgn0030018,FBgn0030018,164.4822134387352,FBgn0030018
rna-NM_132230.4,383,5144,0.0744556765163297,NM_132230,FBgn0030018,FBgn0030018,164.4822134387352,FBgn0030018
rna-NM_001201629.2,383,5165,0.07415295256534365,NM_001201629,FBgn0030018,FBgn0030018,164.4822134387352,FBgn0030018
rna-NM_001272397.1,510,9152,0.05572552447552447,NM_001272397,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001298082.1,418,6968,0.059988518943742825,NM_001298082,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001038746.3,442,8462,0.052233514535570784,NM_001038746,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001298081.1,414,7220,0.05734072022160665,NM_001298081,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001258647.1,399,7745,0.05151710781149128,NM_001258647,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001258645.1,364,6406,0.05682172962847331,NM_001258645,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_132235.5,410,6828,0.06004686584651435,NM_132235,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001038747.3,250,4482,0.055778670236501564,NM_001038747,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001272398.1,319,5650,0.05646017699115044,NM_001272398,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_206653.3,403,6490,0.06209553158705701,NM_206653,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_132236.6,308,5214,0.05907172995780591,NM_132236,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001042798.2,243,4017,0.060492905153099324,NM_001042798,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_206652.2,242,3838,0.06305367378843148,NM_206652,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_001258646.1,241,3790,0.06358839050131926,NM_001258646,FBgn0261873,FBgn0261873,115.2411067193676,FBgn0261873
rna-NM_132237.3,18,746,0.024128686327077747,NM_132237,FBgn0030025,FBgn0030025,17.358498023715423,FBgn0030025
rna-NM_001298083.1,115,1761,0.0653038046564452,NM_001298083,FBgn0030026,FBgn0030026,11.103952569169959,FBgn0030026
rna-NM_132238.3,66,1105,0.05972850678733032,NM_132238,FBgn0030026,FBgn0030026,11.103952569169959,FBgn0030026
rna-NM_078527.3,89,2003,0.044433349975037444,NM_078527,FBgn0020653,FBgn0020653,581.0316205533596,FBgn0020653
rna-NM_167149.2,115,2277,0.050505050505050504,NM_167149,FBgn0020653,FBgn0020653,581.0316205533596,FBgn0020653
rna-NM_167150.2,95,2108,0.04506641366223909,NM_167150,FBgn0020653,FBgn0020653,581.0316205533596,FBgn0020653
rna-NM_001382047.1,99,2156,0.04591836734693878,NM_001382047,FBgn0020653,FBgn0020653,581.0316205533596,FBgn0020653
rna-NM_078528.3,117,2571,0.045507584597432905,NM_078528,FBgn0017566,FBgn0017566,29.17391304347826,FBgn0017566
rna-NM_167152.2,113,2543,0.044435705859221394,NM_167152,FBgn0017566,FBgn0017566,29.17391304347826,FBgn0017566
rna-NM_001258649.2,67,1216,0.055098684210526314,NM_001258649,FBgn0030028,FBgn0030028,53.312252964426875,FBgn0030028
rna-NM_132240.3,55,1084,0.0507380073800738,NM_132240,FBgn0030028,FBgn0030028,53.312252964426875,FBgn0030028
rna-NM_001298084.1,141,2325,0.06064516129032258,NM_001298084,FBgn0030030,FBgn0030030,56.41501976284585,FBgn0030030
rna-NM_132242.6,135,2124,0.0635593220338983,NM_132242,FBgn0030030,FBgn0030030,56.41501976284585,FBgn0030030
rna-NM_001298085.1,102,1343,0.0759493670886076,NM_001298085,FBgn0030030,FBgn0030030,56.41501976284585,FBgn0030030
rna-NM_001298087.1,189,5188,0.03643022359290671,NM_001298087,FBgn0030034,FBgn0030034,171.35573122529644,FBgn0030034
rna-NM_132246.3,187,4614,0.04052882531426095,NM_132246,FBgn0030034,FBgn0030034,171.35573122529644,FBgn0030034
rna-NM_132247.4,45,2521,0.017850059500198336,NM_132247,FBgn0030035,FBgn0030035,79.11462450592886,FBgn0030035
rna-NM_001258650.2,57,2632,0.021656534954407294,NM_001258650,FBgn0262976,FBgn0262976,27.379446640316207,FBgn0262976
rna-NM_167153.3,18,1072,0.016791044776119403,NM_167153,FBgn0262976,FBgn0262976,27.379446640316207,FBgn0262976
rna-NM_001169229.2,20,1332,0.015015015015015015,NM_001169229,FBgn0262976,FBgn0262976,27.379446640316207,FBgn0262976
rna-NM_001258651.2,27,1870,0.014438502673796792,NM_001258651,FBgn0262976,FBgn0262976,27.379446640316207,FBgn0262976
rna-NM_206654.2,356,10041,0.03545463599243103,NM_206654,FBgn0261793,FBgn0261793,288.3399209486166,FBgn0261793
rna-NM_001169230.2,351,9866,0.035576728157307926,NM_001169230,FBgn0261793,FBgn0261793,288.3399209486166,FBgn0261793
rna-NM_001103435.3,252,7131,0.0353386621792175,NM_001103435,FBgn0261793,FBgn0261793,288.3399209486166,FBgn0261793
rna-NM_001272400.1,249,7034,0.0353994882001706,NM_001272400,FBgn0261793,FBgn0261793,288.3399209486166,FBgn0261793
rna-NM_078529.4,240,6934,0.03461205653302567,NM_078529,FBgn0261793,FBgn0261793,288.3399209486166,FBgn0261793
rna-NM_001272401.1,237,6840,0.03464912280701754,NM_001272401,FBgn0261793,FBgn0261793,288.3399209486166,FBgn0261793
rna-NM_001298088.1,90,3773,0.02385369732308508,NM_001298088,FBgn0030037,FBgn0030037,95.57312252964427,FBgn0030037
rna-NM_132248.3,72,2754,0.026143790849673203,NM_132248,FBgn0030037,FBgn0030037,95.57312252964427,FBgn0030037
rna-NM_001169231.2,62,2286,0.02712160979877515,NM_001169231,FBgn0030037,FBgn0030037,95.57312252964427,FBgn0030037
rna-NM_001298089.1,96,2394,0.040100250626566414,NM_001298089,FBgn0030038,FBgn0030038,729.1857707509881,FBgn0030038
rna-NM_132249.2,72,1877,0.038359083644112946,NM_132249,FBgn0030038,FBgn0030038,729.1857707509881,FBgn0030038
rna-NM_001103437.1,82,2040,0.04019607843137255,NM_001103437,FBgn0030038,FBgn0030038,729.1857707509881,FBgn0030038
rna-NM_001103436.1,80,1969,0.04062976130015236,NM_001103436,FBgn0030038,FBgn0030038,729.1857707509881,FBgn0030038
rna-NM_132250.4,33,1044,0.031609195402298854,NM_132250,FBgn0030039,FBgn0030039,6.3762845849802,FBgn0030039
rna-NM_132252.5,74,1729,0.042799305957200696,NM_132252,FBgn0023506,FBgn0023506,24.158102766798418,FBgn0023506
rna-NM_167157.2,49,1143,0.04286964129483815,NM_167157,FBgn0014032,FBgn0014032,48.237154150197625,FBgn0014032
rna-NM_001272403.1,89,3006,0.029607451763140388,NM_001272403,FBgn0003023,FBgn0003023,119.2581027667984,FBgn0003023
rna-NM_167158.3,93,3101,0.02999032570138665,NM_167158,FBgn0003023,FBgn0003023,119.2581027667984,FBgn0003023
rna-NM_078534.4,96,3227,0.029748992872637124,NM_078534,FBgn0003023,FBgn0003023,119.2581027667984,FBgn0003023
rna-NM_206656.2,99,3241,0.03054612773835236,NM_206656,FBgn0003023,FBgn0003023,119.2581027667984,FBgn0003023
rna-NM_001272404.1,94,3118,0.030147530468248876,NM_001272404,FBgn0003023,FBgn0003023,119.2581027667984,FBgn0003023
rna-NM_001103441.2,128,4113,0.03112083637247751,NM_001103441,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_001272405.1,129,4107,0.031409788166544925,NM_001272405,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_001103438.2,112,3095,0.03618739903069467,NM_001103438,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_001103440.2,71,2409,0.0294728102947281,NM_001103440,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_001272406.1,120,3920,0.030612244897959183,NM_001272406,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_001298093.1,52,1926,0.02699896157840083,NM_001298093,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_001103442.2,138,4232,0.03260869565217391,NM_001103442,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_176712.3,115,3708,0.031014023732470336,NM_176712,FBgn0053181,FBgn0053181,208.2411067193676,FBgn0053181
rna-NM_001169234.3,380,7386,0.051448686704576224,NM_001169234,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_001272408.1,273,5548,0.04920692141312184,NM_001272408,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_206657.4,261,5090,0.051277013752455795,NM_206657,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_167160.2,221,4492,0.049198575244879784,NM_167160,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_078535.3,268,5247,0.05107680579378693,NM_078535,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_001258652.1,290,5403,0.053673884878771054,NM_001258652,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_001169235.1,261,5064,0.05154028436018957,NM_001169235,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_001272407.2,240,5272,0.04552352048558422,NM_001272407,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_001169233.2,259,5059,0.0511958885155169,NM_001169233,FBgn0264975,FBgn0264975,80.88142292490119,FBgn0264975
rna-NM_132260.3,142,3466,0.04096941719561454,NM_132260,FBgn0026679,FBgn0026679,14.608695652173912,FBgn0026679
rna-NM_132261.3,77,1117,0.06893464637421665,NM_132261,FBgn0030048,FBgn0030048,28.340316205533597,FBgn0030048
rna-NM_001272409.1,75,1096,0.06843065693430657,NM_001272409,FBgn0030048,FBgn0030048,28.340316205533597,FBgn0030048
rna-NM_206658.4,200,4400,0.045454545454545456,NM_206658,FBgn0030049,FBgn0030049,541.5494071146245,FBgn0030049
rna-NM_132262.3,195,4238,0.046012269938650305,NM_132262,FBgn0030049,FBgn0030049,541.5494071146245,FBgn0030049
rna-NM_001103443.2,183,3981,0.045968349660889224,NM_001103443,FBgn0030049,FBgn0030049,541.5494071146245,FBgn0030049
rna-NM_001272411.1,341,6812,0.05005871990604815,NM_001272411,FBgn0030049,FBgn0030049,541.5494071146245,FBgn0030049
rna-NM_001103444.2,320,6507,0.0491778085139081,NM_001103444,FBgn0030049,FBgn0030049,541.5494071146245,FBgn0030049
rna-NM_206659.3,195,4205,0.04637336504161712,NM_206659,FBgn0030049,FBgn0030049,541.5494071146245,FBgn0030049
rna-NM_206660.2,187,3975,0.0470440251572327,NM_206660,FBgn0030049,FBgn0030049,541.5494071146245,FBgn0030049
rna-NM_001169238.2,164,2658,0.06170052671181339,NM_001169238,FBgn0030052,FBgn0030052,22.46403162055341,FBgn0030052
rna-NM_001382017.1,173,2850,0.06070175438596491,NM_001382017,FBgn0030052,FBgn0030052,22.46403162055341,FBgn0030052
rna-NM_132265.4,172,2793,0.06158252774794128,NM_132265,FBgn0030052,FBgn0030052,22.46403162055341,FBgn0030052
rna-NM_206662.3,164,2655,0.06177024482109228,NM_206662,FBgn0030052,FBgn0030052,22.46403162055341,FBgn0030052
rna-NM_001169237.2,164,2652,0.06184012066365008,NM_001169237,FBgn0030052,FBgn0030052,22.46403162055341,FBgn0030052
rna-NM_167162.4,163,2653,0.06143987938183189,NM_167162,FBgn0030052,FBgn0030052,22.46403162055341,FBgn0030052
rna-NM_206661.3,155,2515,0.061630218687872766,NM_206661,FBgn0030052,FBgn0030052,22.46403162055341,FBgn0030052
rna-NM_001272414.1,163,1964,0.0829938900203666,NM_001272414,FBgn0030053,FBgn0030053,29.039525691699605,FBgn0030053
rna-NM_132266.2,152,1900,0.08,NM_132266,FBgn0030053,FBgn0030053,29.039525691699605,FBgn0030053
rna-NM_001272415.1,70,896,0.078125,NM_001272415,FBgn0040929,FBgn0040929,11.355731225296443,FBgn0040929
rna-NM_001169239.2,102,7001,0.014569347236109127,NM_001169239,FBgn0025864,FBgn0025864,38.06877470355732,FBgn0025864
rna-NM_080341.4,66,6196,0.01065203357004519,NM_080341,FBgn0025864,FBgn0025864,38.06877470355732,FBgn0025864
rna-NM_167164.4,66,6115,0.010793131643499591,NM_167164,FBgn0025864,FBgn0025864,38.06877470355732,FBgn0025864
rna-NM_132267.5,255,4043,0.063071976255256,NM_132267,FBgn0030054,FBgn0030054,363.1185770750988,FBgn0030054
rna-NM_001272416.1,247,4668,0.05291345329905741,NM_001272416,FBgn0004102,FBgn0004102,52.83438735177866,FBgn0004102
rna-NM_001369965.1,265,4949,0.053546170943624974,NM_001369965,FBgn0004102,FBgn0004102,52.83438735177866,FBgn0004102
rna-NM_001014727.3,265,4949,0.053546170943624974,NM_001014727,FBgn0004102,FBgn0004102,52.83438735177866,FBgn0004102
rna-NM_078536.4,265,4967,0.05335212401852225,NM_078536,FBgn0004102,FBgn0004102,52.83438735177866,FBgn0004102
rna-NM_001272418.1,260,4747,0.05477143459026754,NM_001272418,FBgn0004102,FBgn0004102,52.83438735177866,FBgn0004102
rna-NM_001272417.1,243,4435,0.054791431792559186,NM_001272417,FBgn0004102,FBgn0004102,52.83438735177866,FBgn0004102
rna-NM_001272419.2,161,3278,0.049115314215985355,NM_001272419,FBgn0030055,FBgn0030055,10.844268774703556,FBgn0030055
rna-NM_132268.2,153,3068,0.049869621903520206,NM_132268,FBgn0030055,FBgn0030055,10.844268774703556,FBgn0030055
rna-NM_001298094.1,84,2309,0.036379385015158076,NM_001298094,FBgn0030056,FBgn0030056,39.18774703557313,FBgn0030056
rna-NM_132269.3,65,2010,0.03233830845771144,NM_132269,FBgn0030056,FBgn0030056,39.18774703557313,FBgn0030056
rna-NM_001272422.1,55,1650,0.03333333333333333,NM_001272422,FBgn0030056,FBgn0030056,39.18774703557313,FBgn0030056
rna-NM_001272421.1,56,1897,0.02952029520295203,NM_001272421,FBgn0030056,FBgn0030056,39.18774703557313,FBgn0030056
rna-NM_001272420.1,64,1801,0.03553581343697946,NM_001272420,FBgn0030056,FBgn0030056,39.18774703557313,FBgn0030056
rna-NM_001298095.2,58,1286,0.04510108864696734,NM_001298095,FBgn0030057,FBgn0030057,7.075098814229249,FBgn0030057
rna-NM_167166.4,58,1165,0.04978540772532189,NM_167166,FBgn0030057,FBgn0030057,7.075098814229249,FBgn0030057
rna-NM_132271.5,43,1307,0.03289977046671767,NM_132271,FBgn0027864,FBgn0027864,6.464426877470354,FBgn0027864
rna-NM_080342.4,91,2140,0.04252336448598131,NM_080342,FBgn0041629,FBgn0041629,2.417391304347835,FBgn0041629
rna-NM_001272424.2,103,1920,0.05364583333333333,NM_001272424,FBgn0030060,FBgn0030060,65.85770750988142,FBgn0030060
rna-NM_001272425.1,78,1640,0.0475609756097561,NM_001272425,FBgn0030060,FBgn0030060,65.85770750988142,FBgn0030060
rna-NM_132273.2,79,1659,0.047619047619047616,NM_132273,FBgn0030060,FBgn0030060,65.85770750988142,FBgn0030060
rna-NM_001272426.1,83,1729,0.04800462695199537,NM_001272426,FBgn0030060,FBgn0030060,65.85770750988142,FBgn0030060
rna-NM_001272428.1,72,1509,0.04771371769383698,NM_001272428,FBgn0030060,FBgn0030060,65.85770750988142,FBgn0030060
rna-NM_132274.3,154,1885,0.08169761273209548,NM_132274,FBgn0030061,FBgn0030061,72.2292490118577,FBgn0030061
rna-NM_132275.2,182,3246,0.056069008009858284,NM_132275,FBgn0027330,FBgn0027330,11.73794466403161,FBgn0027330
rna-NM_001298096.1,182,3250,0.056,NM_001298096,FBgn0027330,FBgn0027330,11.73794466403161,FBgn0027330
rna-NM_132276.3,27,860,0.031395348837209305,NM_132276,FBgn0030063,FBgn0030063,28.50197628458498,FBgn0030063
rna-NM_001272429.2,176,2708,0.06499261447562776,NM_001272429,FBgn0026411,FBgn0026411,9.207509881422926,FBgn0026411
rna-NM_132277.3,232,3081,0.07530022719896137,NM_132277,FBgn0026411,FBgn0026411,9.207509881422926,FBgn0026411
rna-NM_001258653.1,255,4192,0.060830152671755726,NM_001258653,FBgn0030065,FBgn0030065,2.7130434782608734,FBgn0030065
rna-NM_001272431.1,268,4590,0.058387799564270156,NM_001272431,FBgn0030065,FBgn0030065,2.7130434782608734,FBgn0030065
rna-NM_206663.3,257,4195,0.06126340882002384,NM_206663,FBgn0030065,FBgn0030065,2.7130434782608734,FBgn0030065
rna-NM_001272430.1,257,4159,0.0617937004087521,NM_001272430,FBgn0030065,FBgn0030065,2.7130434782608734,FBgn0030065
rna-NM_132278.4,221,3532,0.06257078142695356,NM_132278,FBgn0030065,FBgn0030065,2.7130434782608734,FBgn0030065
rna-NM_001272432.1,205,2995,0.06844741235392321,NM_001272432,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_206668.3,193,2919,0.06611853374443302,NM_206668,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_080343.4,196,3003,0.06526806526806526,NM_080343,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_001258654.1,190,3064,0.06201044386422976,NM_001258654,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_206667.3,169,2295,0.07363834422657953,NM_206667,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_206666.3,155,2236,0.06932021466905187,NM_206666,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_206669.2,157,2283,0.06876916338151555,NM_206669,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_206665.3,158,2282,0.06923751095530237,NM_206665,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_206664.3,166,2401,0.06913785922532278,NM_206664,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_001258655.1,163,2528,0.06447784810126582,NM_001258655,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_167168.4,160,2462,0.06498781478472786,NM_167168,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_167169.2,152,2353,0.06459838504037399,NM_167169,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_167170.2,135,2027,0.06660088801184016,NM_167170,FBgn0011661,FBgn0011661,140.699604743083,FBgn0011661
rna-NM_001272433.1,80,1711,0.046756282875511396,NM_001272433,FBgn0030066,FBgn0030066,16.716996047430836,FBgn0030066
rna-NM_132279.4,62,1229,0.05044751830756713,NM_132279,FBgn0030066,FBgn0030066,16.716996047430836,FBgn0030066
rna-NM_001298097.1,77,1535,0.0501628664495114,NM_001298097,FBgn0030067,FBgn0030067,12.873517786561266,FBgn0030067
rna-NM_132280.5,67,1238,0.05411954765751212,NM_132280,FBgn0030067,FBgn0030067,12.873517786561266,FBgn0030067
rna-NM_167171.2,77,1381,0.055756698044895005,NM_167171,FBgn0011586,FBgn0011586,81.35573122529644,FBgn0011586
rna-NM_001272435.1,68,1191,0.05709487825356843,NM_001272435,FBgn0011586,FBgn0011586,81.35573122529644,FBgn0011586
rna-NM_001272434.1,68,1199,0.0567139282735613,NM_001272434,FBgn0011586,FBgn0011586,81.35573122529644,FBgn0011586
rna-NM_001272436.1,74,1332,0.05555555555555555,NM_001272436,FBgn0011586,FBgn0011586,81.35573122529644,FBgn0011586
rna-NM_079923.3,42,881,0.04767309875141884,NM_079923,FBgn0011586,FBgn0011586,81.35573122529644,FBgn0011586
rna-NM_001201635.1,203,4276,0.047474275023386345,NM_001201635,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001042799.2,201,4222,0.04760776882993842,NM_001042799,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001103447.4,209,4974,0.042018496180136714,NM_001103447,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001103446.2,198,3919,0.05052309262566981,NM_001103446,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001272438.1,449,10147,0.04424953188134424,NM_001272438,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001272437.1,312,8292,0.03762662807525326,NM_001272437,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001201636.1,179,5583,0.032061615618842916,NM_001201636,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001298099.1,180,5561,0.032368279086495234,NM_001298099,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_001298098.1,176,5497,0.032017464071311626,NM_001298098,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
rna-NM_078537.3,181,5598,0.0323329760628796,NM_078537,FBgn0261549,FBgn0261549,5.272727272727269,FBgn0261549
